model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps,winkler,training_mode,ft_epochs,ft_time_s,ft_train_machines,experiment
moirai-1.1-ft-E3_cov20,ares,512,120,False,cuda,25,0.016649611155192055,0.01991926574305404,30.029176960010773,0.6460000000000001,0.01943744465001424,0.21343818492889405,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,512,120,True,cuda,25,0.00165374755859375,0.0022408515889780884,30.36267415999646,0.9336666666666668,0.0016230635369618638,0.014986014874775968,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,512,300,False,cuda,25,0.014422341156005858,0.01649603941770655,38.11861023998517,0.6337333333333334,0.02379540913543702,0.3199499119822187,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,512,300,True,cuda,25,0.002134558868408203,0.0027223891362562654,42.32633287999761,0.8862666666666666,0.00265711530558268,0.02920139325459793,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,60,False,cuda,25,0.0017208417256673178,0.002205483120662288,38.55674244000056,0.93,0.0013359015808105357,0.010001664225260136,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,60,True,cuda,25,0.00012759399414062497,0.00019574343470108886,36.802517200017064,0.934,0.0002167139561970944,0.002721984863281039,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,120,False,cuda,25,0.0030312805175781252,0.0035101086263758167,28.494481239999914,0.9013333333333334,0.002582326453526802,0.0216978238423662,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,120,True,cuda,25,0.00011343701680501302,0.00015582213269261063,29.55610552001417,0.917,0.00015934509722390723,0.0015899847666419927,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,300,False,cuda,25,0.004821686045328777,0.005300886058717803,27.814674159994865,0.6273333333333333,0.004852465628051768,0.04894678270975773,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares,1024,300,True,cuda,25,0.0016123476664225262,0.0017885764405664447,30.07075811998675,0.6153333333333333,0.0015649993113200022,0.014915799407959366,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,60,False,cuda,25,0.10893994140624999,0.210479843162096,30.103874760002327,0.574,0.09318002460988362,0.8080431990305581,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,60,True,cuda,25,0.10267026519775391,0.20723418197776444,27.77018988000691,0.6,0.09099036202367144,0.8116299092610676,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,120,False,cuda,25,0.13375483576456706,0.2896239421359291,28.73637848000726,0.573,0.12914437881851198,1.2354234488169353,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,120,True,cuda,25,0.13529347801208494,0.2923574533059838,28.24765304000266,0.5770000000000001,0.12885417986361186,1.2156106477101647,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,300,False,cuda,25,0.1489092564900716,0.316316202467609,28.86130684001273,0.5809333333333333,0.12500617559204102,1.0233701799138388,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,512,300,True,cuda,25,0.14663687159220382,0.3137518831093872,28.868468959990423,0.5141333333333333,0.12166428670857748,1.0059895860290526,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,60,False,cuda,25,0.07462199783325195,0.11436894341423366,28.436094560011043,0.6946666666666667,0.0741551240018209,0.7153939629872639,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,60,True,cuda,25,0.07344873936971029,0.11223510000448711,38.84725152000556,0.662,0.06976626460901895,0.6692903100331624,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,120,False,cuda,25,0.09582390149434408,0.1557718073932842,39.05711223998878,0.5906666666666667,0.08538730245018006,0.7431311123530071,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,120,True,cuda,25,0.09192244593302408,0.15121720850613182,38.90021923999484,0.5803333333333334,0.07980094844182332,0.6788313026428223,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,300,False,cuda,25,0.0928808723449707,0.2054067594517458,33.36933831999431,0.6846666666666666,0.08612116588745117,0.7809347607676187,ft_combined,14,270.702590624,combined,E3_cov20
moirai-1.1-ft-E3_cov20,ares-comp-10,1024,300,True,cuda,25,0.09291663258870443,0.20421107627976767,28.956914519999373,0.6153333333333333,0.08392550856857302,0.7567970965576172,ft_combined,14,270.702590624,combined,E3_cov20
